[INFO] 2022-06-18 06:55:16 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 06:55:17 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 06:55:17 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 06:55:29 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 06:55:29 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 06:55:33 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:08:09 | SS-UU {lea} 
[INFO] 2022-06-18 07:08:09 | SS-UU {lea} 
[INFO] 2022-06-18 07:08:10 | SS-UU {lea} 
[INFO] 2022-06-18 07:08:15 | SS-UU {lea} 
[INFO] 2022-06-18 07:08:15 | SS-UU {lea} 
[INFO] 2022-06-18 07:08:17 | SS-UU {lea} 
[INFO] 2022-06-18 07:13:38 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:13:38 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:13:38 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:13:42 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:13:43 | SS-UU {lea_kalmar} 
[INFO] 2022-06-18 07:13:44 | SS-UU {lea_kalmar} 
